frame,kinetic_energy,potential_energy,total_energy,mean_vz,n_total,n_below_cyl
58,2074.66796875,5589.8221435546875,7664.4901123046875,-1.9229731559753418,16000,1112
59,2113.433837890625,5533.119238281251,7646.553076171876,-1.9335185289382935,16000,1604
60,2153.212890625,5476.093334960938,7629.306225585938,-1.9447791576385498,16000,2136
61,2194.027587890625,5418.724096679688,7612.751684570313,-1.9568085670471191,16000,2669
62,2235.876708984375,5360.9923828125,7596.869091796875,-1.969316840171814,16000,3226
63,2278.793701171875,5302.882043457032,7581.675744628907,-1.9825890064239502,16000,3738
64,2322.818115234375,5244.371545410157,7567.189660644532,-1.9964364767074585,16000,4263
65,2367.98974609375,5185.442346191407,7553.432092285157,-2.0110366344451904,16000,4859
66,2414.3427734375,5126.0693237304695,7540.4120971679695,-2.026515245437622,16000,5416
67,2461.868896484375,5066.227954101563,7528.096850585938,-2.042825937271118,16000,5983
68,2510.605712890625,5005.894311523438,7516.500024414063,-2.0599453449249268,16000,6559
69,2560.568359375,4945.043273925781,7505.611633300781,-2.077901601791382,16000,7090
70,2611.735595703125,4883.652111816406,7495.387707519531,-2.096620559692383,16000,7659
71,2664.097412109375,4821.698992919923,7485.796405029298,-2.1160712242126465,16000,8190
72,2717.652099609375,4759.161785888672,7476.813885498047,-2.136234760284424,16000,8729
73,2772.38037109375,4696.021948242188,7468.402319335938,-2.1570491790771484,16000,9293
74,2828.26220703125,4632.259442138672,7460.521649169922,-2.1784565448760986,16000,9814
75,2885.28125,4567.85961303711,7453.14086303711,-2.2003729343414307,16000,10390
76,2943.423583984375,4502.807208251954,7446.230792236329,-2.222776174545288,16000,10950
