p2g_ms,grid_update_ms,bc_ms,g2p_ms,total_ms
5.723000009311363,0.5935000081080943,0.08290000550914556,12.604599993210286,19.00400001613889
5.071399995358661,0.4975000047124922,0.079699995694682,12.429399997927248,18.077999993693084
5.0171000038972124,0.4778000002261251,0.07940000796224922,12.71450000058394,18.288800012669526
5.484499997692183,0.7318999996641651,0.09759998647496104,12.683099994319491,18.9970999781508
4.876999999396503,0.5076000088592991,0.08779999916441739,11.56539999647066,17.03780000389088
5.217500001890585,0.5573000089498237,0.08279999019578099,12.623300004634075,18.480900005670264
5.504799992195331,0.5794999888166785,0.07949999417178333,12.710000009974465,18.873799985158257
4.607400012901053,0.47890000860206783,0.07739999273326248,11.993399995844811,17.157100010081194
5.169099997146986,0.5468000017572194,0.08279999019578099,22.83539999916684,28.634099988266826
4.689000008511357,0.4717999981949106,0.07750000804662704,10.39429999946151,15.632600014214404
5.097000001114793,0.6203999946592376,0.10130000009667128,11.900099998456426,17.718799994327128
5.23599999723956,0.5470000032801181,0.0822000001790002,12.45510000444483,18.32030000514351
5.384700009017251,0.5575000104727224,0.08159999561030418,12.719200007268228,18.743000022368506
5.679299996700138,0.5880999960936606,0.08250000246334821,12.82470001024194,19.174600005499087
4.788099991856143,0.6988999957684427,0.1041999930748716,11.392699991120026,16.983899971819483
5.618600000161678,0.5548000044655055,0.08290000550914556,12.298200002987869,18.554500013124198
6.250599995837547,0.6237000052351505,0.10220000694971532,11.832400006824173,18.808900014846586
4.806500000995584,0.4744000034406781,0.07589999586343765,11.11279999895487,16.46959999925457
4.773599997861311,0.4938000056426972,0.0788999896030873,12.611500002094544,17.95779999520164
5.245799999102019,0.6142999918665737,0.10199999087490141,12.578599998960271,18.540699980803765
4.8945000016829,0.5185000045457855,0.07840000034775585,12.551099993288517,18.04249999986496
5.144700000528246,0.5682999908458441,0.08700000762473792,12.603800001670606,18.403800000669435
5.411699996329844,0.5492999916896224,0.08209999941755086,12.615499988896772,18.65859997633379
7.698100002016872,0.847200004500337,0.11100000119768083,12.98990000213962,21.64620000985451
5.091699989861809,0.5655999993905425,0.08199999865610152,12.596800006576814,18.336099994485267
5.081800001789816,0.5662000039592385,0.08399999933317304,12.59149999532383,18.323500000406057
5.491500007337891,0.5647000070894137,0.08660000457894057,12.619799992535263,18.762600011541508
4.5415000058710575,0.4464999947231263,0.07590001041535288,12.311300000874326,17.375200011883862
5.139300003065728,0.48400000378023833,0.07819999882485718,12.338500004261732,18.040000009932555
3.6146000056760386,0.4596999933710322,0.07449999975506216,7.351299995207228,11.50009999400936
3.5909000143874437,0.4335000121500343,0.07619999814778566,18.004999990807846,22.10560001549311
6.094699987443164,0.5821000086143613,0.09010000212583691,12.635000006412156,19.401900004595518
5.143999995198101,0.5727999960072339,0.08310000703204423,12.383399996906519,18.183299995143898
5.240300000878051,0.5401999951573089,0.07840000034775585,11.16530000581406,17.024200002197176
5.1893000054406,0.5581000004895031,0.08199999865610152,12.64029998856131,18.469699993147515
5.037199996877462,0.4915000026812777,0.07809999806340784,12.595599997439422,18.20239999506157
5.0312999956076965,0.4665000014938414,0.07680000271648169,12.605199997778982,18.179799997597
5.476899998029694,0.5620000010821968,0.08199999865610152,22.751299999072216,28.87219999684021
5.142199996043928,0.48830000741872936,0.07989999721758068,12.528199993539602,18.23859999421984
5.537499993806705,0.6241000082809478,0.10299999848939478,12.585799995576963,18.85039999615401
5.040799995185807,0.5825999978696927,0.10459999612066895,11.974499997450039,17.702499986626208
5.043900004238822,0.4778000002261251,0.07920000643935055,12.281700008315966,17.882600019220263
4.530699996394105,0.4609000025084242,0.07619999814778566,11.461600006441586,16.5294000034919
4.698700009612367,0.46940000902395695,0.076299998909235,11.047899999539368,16.292300017084926
5.15750001068227,0.5479999963426962,0.0813000078778714,21.82619999803137,27.613000012934208
5.208599992329255,0.5620000010821968,0.08119999256450683,11.84829999692738,17.70009998290334
5.308400010108016,0.49709998711477965,0.07819999882485718,12.306200005696155,18.18990000174381
5.807900000945665,0.6245999975362793,0.10240000847261399,12.589300007675774,19.124200014630333
5.522400009795092,0.7445999945048243,0.10720000136643648,12.766700005158782,19.140900010825135
5.105300006107427,0.5136000108905137,0.07809999806340784,12.438099991413765,18.135100006475113
5.02039999992121,0.510000012582168,0.07909999112598598,11.471999998320825,17.08150000195019
4.873400001088157,0.5016999930376187,0.0788000033935532,20.786799999768846,26.240699997288175
6.02200000139419,0.5710999976145104,0.08349999552592635,12.08329999644775,18.759899990982376
4.7993000043788925,0.5036999937146902,0.0847999908728525,11.724399999366142,17.112199988332577
4.737600000225939,0.48359998618252575,0.07599999662488699,11.913800000911579,17.21099998394493
4.914599994663149,0.6121999904280528,0.10209999163635075,12.591099992278032,18.219999969005585
5.991699988953769,0.6409999914467335,0.10200000542681664,12.927900010254234,19.662599996081553
5.325200007064268,0.5472999910125509,0.08190001244656742,12.152199997217394,18.10660000774078
5.4684000060660765,0.6197000038810074,0.10109999857377261,12.60780000302475,18.797000011545606
5.6035000015981495,0.7723999879090115,0.10919998749159276,12.712700001429766,19.19779997842852
5.156799990800209,0.46860000293236226,0.07560000813100487,12.204400001792237,17.905400003655814
5.397000000812113,0.5897999944863841,0.11389999417588115,12.030099998810329,18.130799988284707
5.13229999342002,0.4763000033563003,0.07660000119358301,12.774599992553703,18.459799990523607
5.063800010248087,0.49589999252930284,0.07829999958630651,11.097099995822646,16.735099998186342
5.481300002429634,0.6018999993102625,0.09310001041740179,12.569400001666509,18.745700013823807
4.379499994684011,0.49839999701362103,0.0788000033935532,10.497700000996701,15.454399996087886
6.0877000069012865,0.7084000098984689,0.10660001134965569,13.905300002079457,20.808000030228868
5.150199998752214,0.7069999992381781,0.10609999299049377,12.55210000090301,18.515399991883896
5.27229999715928,0.6524999917019159,0.10320000001229346,12.689399998635054,18.717399987508543
4.997399999410845,0.5289999971864745,0.08370001160074025,10.944599998765625,16.554700006963685
5.150199998752214,0.5010000022593886,0.07879998884163797,12.55450000462588,18.28449999447912
4.953600000590086,0.7072000007610768,0.10189999011345208,12.80540000880137,18.568100000265986
3.585800004657358,0.43840000580530614,0.07529999129474163,7.397099994705059,11.496599996462464
8.752900001127273,0.6917999999132007,0.10320000001229346,13.412600004812703,22.96050000586547
5.497599995578639,0.6165999948279932,0.10149998706765473,12.711599993053824,18.92729997052811
4.641899999114685,0.4594999918481335,0.07650000043213367,11.739199995645322,16.917099987040274
5.165100010344759,0.5724000075133517,0.08269998943433166,11.292499999399297,17.11270000669174
4.927500005578622,0.4700999998021871,0.07619999814778566,12.635499995667487,18.109299999196082
5.574299997533672,0.5729999975301325,0.08689999231137335,12.72330000938382,18.957499996758997
5.2288000006228685,0.5466000002343208,0.08149999484885484,12.601599999470636,18.45849999517668
5.667200006428175,0.5667999939760193,0.08189999789465219,12.516000002506189,18.831900000805035
5.18999999621883,0.5468000017572194,0.09620000491850078,12.700499995844439,18.53349999873899
4.646799992769957,0.47990000166464597,0.07680000271648169,11.636900002486072,16.840399999637157
4.754999987198971,0.49409999337513,0.07900000491645187,12.567499987198971,17.895599972689524
10.400499988463707,0.6074999982956797,0.10400000610388815,12.91740000306163,24.029399995924905
5.593199995928444,0.7299999997485429,0.12029999925289303,12.572300009196624,19.015800004126504
5.118200002470985,0.6493000109912828,0.10399999155197293,17.368899993016385,23.240399998030625
5.207600013818592,0.6369000038830563,0.07979999645613134,12.04090000828728,17.96520002244506
5.449599993880838,0.5864999984623864,0.08399999933317304,12.74330000160262,18.863399993279018
5.024899990530685,0.5077000096207485,0.07910000567790121,12.328600001637824,17.940300007467158
5.377199995564297,0.716800001100637,0.09339999814983457,10.480600001756102,16.66799999657087
5.1417000067885965,0.49930000386666507,0.07920000643935055,12.584900003275834,18.305100020370446
5.215700002736412,0.4803999909199774,0.07850000110920519,12.298700006795116,18.07330000156071
5.353300002752803,0.5258999881334603,0.10259999544359744,17.02490000752732,23.006699993857183
5.223300002398901,0.564200003282167,0.08089999028015882,12.549699997180142,18.418099993141368
5.386400007409975,0.7152000034693629,0.08260000322479755,12.597699998877943,18.781900012982078
5.868000007467344,0.6992999988142401,0.10259999544359744,12.80259998748079,19.47249998920597
5.83829999959562,0.71929999103304,0.10229999315924942,12.205599996377714,18.865499980165623
5.5151999986264855,0.7309000066015869,0.09899999713525176,12.583900010213256,18.92900001257658
6.110599992098287,0.7247999892570078,0.10010000551119447,12.966599999344908,19.902099986211397
5.526000008103438,0.49310000031255186,0.07979999645613134,12.642299989238381,18.741199994110502
5.704800001694821,0.7250000053318217,0.10269999620504677,12.462899991078302,18.99539999430999
5.033299996284768,0.4898000042885542,0.0805000017862767,12.61960000556428,18.22320000792388
5.495700010214932,0.6090000097174197,0.08399999933317304,12.59810000192374,18.786800021189265
5.209399998420849,0.6994999857852235,0.09560000034980476,12.78860001184512,18.793099996400997
5.263400002149865,0.6399999983841553,0.10230000771116465,12.671000004047528,18.676700012292713
5.271399990306236,0.6278000073507428,0.10259999544359744,12.67659998848103,18.678399981581606
5.128499993588775,0.5311999993864447,0.08110000635497272,12.706099994829856,18.44689999416005
8.49469999957364,0.8137999975588173,0.1188000023830682,13.558000006014481,22.985300005530007
5.258999997749925,0.5729999975301325,0.08110000635497272,12.644400005228817,18.557500006863847
5.402499999036081,0.6025000038789585,0.08270000398624688,12.583600007928908,18.671300014830194
5.063000004156493,0.48080000851769,0.0779999973019585,12.522999997599982,18.144800007576123
5.323299992596731,0.7058999908622354,0.07840000034775585,12.619999994058162,18.727599977864884
5.406699987361208,0.484500007587485,0.07789999654050916,13.468000004650094,19.437099996139295
4.568999996990897,0.5310999986249954,0.08990000060293823,13.273500007926486,18.463500004145317
6.0114000079920515,0.5729000113205984,0.08349999552592635,12.674700003117323,19.3425000179559
4.992599991965108,0.5049000028520823,0.07910000567790121,12.632700003450736,18.209300003945827
5.168000003322959,0.6174000009195879,0.10199999087490141,12.499099990236573,18.38649998535402
5.474099991261028,0.7017999887466431,0.1548000000184402,12.562400006572716,18.893099986598827
4.805999997188337,0.602399988565594,0.10089999705087394,12.436700009857304,17.94599999266211
5.492099997354671,0.5805000109830871,0.083099992480129,14.184100000420585,20.339800001238473
5.128999997396022,0.567600000067614,0.08129999332595617,14.832000000751577,20.60989999154117
5.375100008677691,0.6551999977091327,0.07900000491645187,12.415200006216764,18.52450001752004
5.159499996807426,0.6441000004997477,0.10229999315924942,11.927200001082383,17.833099991548806
5.1143999880878255,0.5763999943155795,0.08320000779349357,11.647799998172559,17.421799988369457
5.198099999688566,0.5267999949865043,0.08730000990908593,11.016799995559268,16.829000000143424
5.460600004880689,0.6105999927967787,0.09729999874252826,12.683399996603839,18.851899993023835
4.826500007766299,0.49089999811258167,0.07999999797903001,14.543900004355237,19.941300008213148
