frame,kinetic_energy,potential_energy,total_energy,mean_vz,n_total,n_below_cyl
178,686.4878540039062,456.2701065063477,1142.757960510254,-0.15027105808258057,16000,15936
179,676.940673828125,452.1814147949219,1129.122088623047,-0.14565521478652954,16000,15938
180,667.44189453125,448.2266326904297,1115.6685272216796,-0.14094345271587372,16000,15939
181,657.9701538085938,444.40108718872074,1102.3712409973145,-0.13654009997844696,16000,15940
182,648.206787109375,440.6968902587891,1088.9036773681642,-0.13237550854682922,16000,15943
183,638.1385498046875,437.10417251586915,1075.2427223205566,-0.12853650748729706,16000,15944
184,628.1196899414062,433.61698989868165,1061.7366798400878,-0.12488444149494171,16000,15944
185,617.8529663085938,430.2290992736817,1048.0820655822754,-0.12157420068979263,16000,15945
186,607.5742797851562,426.9309303283692,1034.5052101135254,-0.11837556213140488,16000,15945
187,597.0819091796875,423.71878204345705,1020.8006912231446,-0.11544247716665268,16000,15947
188,586.6217651367188,420.58828048706056,1007.2100456237793,-0.11255267262458801,16000,15948
189,576.3704223632812,417.54103317260746,993.9114555358888,-0.10969614237546921,16000,15949
190,566.356689453125,414.5765914916993,980.9332809448242,-0.10688496381044388,16000,15951
191,556.760498046875,411.6959648132325,968.4564628601074,-0.10405818372964859,16000,15952
192,547.4850463867188,408.9021064758301,956.3871528625489,-0.10115618258714676,16000,15952
193,538.3906860351562,406.1978950500489,944.5885810852051,-0.09808848053216934,16000,15952
194,529.2635498046875,403.58882598876954,932.852375793457,-0.09490802884101868,16000,15953
195,520.2723388671875,401.07213287353517,921.3444717407226,-0.09177988022565842,16000,15955
196,511.484619140625,398.64987182617193,910.1344909667969,-0.08857496082782745,16000,15956
197,502.7597351074219,396.32215499877935,899.0818901062012,-0.08550331741571426,16000,15958
198,494.27154541015625,394.0859169006348,888.3574623107911,-0.08247529715299606,16000,15960
199,486.170166015625,391.9436996459961,878.113865661621,-0.07921016216278076,16000,15960
200,478.42437744140625,389.9058212280274,868.3301986694337,-0.07536425441503525,16000,15963
201,470.8355407714844,387.99620742797856,858.8317481994629,-0.07064938545227051,16000,15964
202,463.0105895996094,386.23882141113285,849.2494110107423,-0.06521930545568466,16000,15968
203,454.87005615234375,384.6434577941895,839.5135139465333,-0.059855636209249496,16000,15968
204,446.3719482421875,383.19665832519536,829.5686065673829,-0.0552438460290432,16000,15969
205,437.799560546875,381.8678802490235,819.6674407958985,-0.05181292071938515,16000,15970
206,429.35626220703125,380.6194404602051,809.9757026672364,-0.049688197672367096,16000,15971
207,421.3056640625,379.41287078857425,800.7185348510743,-0.048700783401727676,16000,15972
208,413.76226806640625,378.21785278320317,791.9801208496094,-0.048606764525175095,16000,15973
209,406.7212219238281,377.01075973510746,783.7319816589356,-0.04923204332590103,16000,15976
210,400.2886657714844,375.7745819091797,776.0632476806641,-0.05024200305342674,16000,15976
211,394.31304931640625,374.50195465087893,768.8150039672852,-0.05154044181108475,16000,15978
212,388.8840026855469,373.1879058837891,762.071908569336,-0.052930139005184174,16000,15978
213,383.9302978515625,371.832772064209,755.7630699157714,-0.05426422879099846,16000,15979
214,379.4024658203125,370.4389831542969,749.8414489746094,-0.055483561009168625,16000,15980
215,375.29364013671875,369.0094177246094,744.3030578613282,-0.056648436933755875,16000,15981
216,371.5336608886719,367.5469169616699,739.0805778503418,-0.05776216462254524,16000,15981
217,368.09515380859375,366.05271453857426,734.147868347168,-0.058910172432661057,16000,15981
218,364.916015625,364.5283432006836,729.4443588256836,-0.06000754237174988,16000,15981
219,362.03662109375,362.9744384765625,725.0110595703125,-0.0610584020614624,16000,15981
220,359.5354309082031,361.38972930908204,720.9251602172851,-0.06218007579445839,16000,15982
221,357.2620849609375,359.77447738647464,717.0365623474122,-0.06326820701360703,16000,15983
222,355.13165283203125,358.1321220397949,713.2637748718262,-0.06424172967672348,16000,15983
223,353.303466796875,356.4660278320313,709.7694946289063,-0.06506273150444031,16000,15984
224,351.76629638671875,354.77884902954105,706.5451454162599,-0.06576107442378998,16000,15984
225,350.4720153808594,353.0736511230469,703.5456665039062,-0.06636596471071243,16000,15984
226,349.4076843261719,351.3524154663086,700.7600997924806,-0.06696000695228577,16000,15986
227,348.5746765136719,349.6161140441895,698.1907905578614,-0.06742720305919647,16000,15986
228,347.98992919921875,347.8673637390137,695.8572929382324,-0.06781210005283356,16000,15987
229,347.5849609375,346.1096786499024,693.6946395874024,-0.06812179088592529,16000,15987
230,347.3250427246094,344.3456008911133,691.6706436157226,-0.06832542270421982,16000,15987
231,347.1777648925781,342.58006515502933,689.7578300476075,-0.06835688650608063,16000,15987
232,347.1647644042969,340.81617431640626,687.9809387207031,-0.06825882196426392,16000,15987
233,347.27740478515625,339.0580032348633,686.3354080200195,-0.0681229755282402,16000,15987
234,347.4495544433594,337.3065612792969,684.7561157226562,-0.06793830543756485,16000,15987
235,347.6637268066406,335.5621849060059,683.2259117126465,-0.06775067001581192,16000,15987
236,347.88470458984375,333.82633209228516,681.7110366821289,-0.06750592589378357,16000,15988
237,348.0318298339844,332.1004234313965,680.1322532653809,-0.06720636785030365,16000,15988
238,348.031494140625,330.3868888854981,678.4183830261231,-0.06679470837116241,16000,15988
239,347.8310241699219,328.6896537780762,676.5206779479981,-0.0662505254149437,16000,15988
240,347.4534606933594,327.01189575195315,674.4653564453125,-0.06555639207363129,16000,15988
241,347.00146484375,325.3570541381836,672.3585189819337,-0.06480804085731506,16000,15988
242,346.435302734375,323.72587661743165,670.1611793518066,-0.06408415734767914,16000,15988
243,345.6503601074219,322.1183258056641,667.768685913086,-0.06337544322013855,16000,15988
244,344.6786804199219,320.5344764709473,665.2131568908692,-0.06263202428817749,16000,15988
245,343.552978515625,318.975375366211,662.528353881836,-0.06185528635978699,16000,15988
246,342.188232421875,317.4425178527832,659.6307502746582,-0.06101938337087631,16000,15988
247,340.704833984375,315.93695068359375,656.6417846679688,-0.06017657369375229,16000,15988
248,339.09796142578125,314.45773925781253,653.5557006835938,-0.05937660112977028,16000,15988
249,337.35638427734375,313.00249099731445,650.3588752746582,-0.05868158116936684,16000,15988
250,335.5078125,311.5695049285889,647.0773174285889,-0.05803048983216286,16000,15988
251,333.54949951171875,310.15739784240725,643.706897354126,-0.05737272650003433,16000,15988
252,331.4400939941406,308.7663940429688,640.2064880371095,-0.05674494802951813,16000,15988
253,329.25311279296875,307.39630661010744,636.6494194030762,-0.056118544191122055,16000,15988
254,326.9406433105469,306.0450981140137,632.9857414245605,-0.05560896173119545,16000,15989
255,324.5373840332031,304.711011505127,629.2483955383301,-0.05513613298535347,16000,15989
256,322.0744323730469,303.3942337036133,625.4686660766602,-0.05466703325510025,16000,15989
257,319.5215148925781,302.093717956543,621.6152328491212,-0.05419723689556122,16000,15989
258,316.9322204589844,300.8104923248291,617.7427127838134,-0.05374224856495857,16000,15989
259,314.411865234375,299.5423885345459,613.9542537689209,-0.05330001190304756,16000,15989
260,311.9241638183594,298.2883972167969,610.2125610351563,-0.05289784073829651,16000,15989
261,309.4725341796875,297.0480136871338,606.5205478668213,-0.052519626915454865,16000,15989
262,306.998779296875,295.8216117858887,602.8203910827638,-0.0521722249686718,16000,15989
263,304.52227783203125,294.6076774597168,599.129955291748,-0.051784202456474304,16000,15989
264,302.1075439453125,293.40660324096683,595.5141471862794,-0.05142117291688919,16000,15989
265,299.7409362792969,292.21792182922366,591.9588581085205,-0.05105571076273918,16000,15989
266,297.475830078125,291.04210052490237,588.5179306030274,-0.05067911744117737,16000,15989
267,295.26593017578125,289.8783729553223,585.1443031311035,-0.050349462777376175,16000,15989
268,293.084716796875,288.7274868011475,581.8122035980225,-0.049958184361457825,16000,15989
269,290.95867919921875,287.5897037506104,578.5483829498291,-0.04952754080295563,16000,15989
270,288.9736328125,286.4675285339356,575.4411613464356,-0.04900740832090378,16000,15989
271,287.1376953125,285.3611480712891,572.4988433837891,-0.048491381108760834,16000,15989
272,285.40509033203125,284.2714782714844,569.6765686035156,-0.04798271879553795,16000,15990
273,283.7865295410156,283.1998649597168,566.9863945007324,-0.047436267137527466,16000,15990
274,282.37335205078125,282.1446071624756,564.5179592132569,-0.046928275376558304,16000,15990
275,281.1537170410156,281.10437774658203,562.2580947875977,-0.04644051566720009,16000,15990
276,280.0995178222656,280.07917671203614,560.1786945343017,-0.04594867676496506,16000,15991
277,279.2160339355469,279.0688732147217,558.2849071502685,-0.04547356441617012,16000,15994
278,278.52734375,278.0735046386719,556.6008483886719,-0.04497446119785309,16000,15994
279,278.0237121582031,277.0928466796875,555.1165588378906,-0.044497646391391754,16000,15994
280,277.699462890625,276.1258899688721,553.8253528594971,-0.04405255243182182,16000,15994
281,277.5379638671875,275.1715877532959,552.7095516204834,-0.04361649975180626,16000,15994
282,277.5118408203125,274.2297904968262,551.7416313171386,-0.04318765550851822,16000,15994
283,277.5538330078125,273.3015823364258,550.8554153442383,-0.04273097217082977,16000,15994
284,277.68804931640625,272.38655204772954,550.0746013641358,-0.04229449853301048,16000,15994
285,277.9427490234375,271.4846809387207,549.4274299621582,-0.04184913635253906,16000,15994
286,278.33880615234375,270.5955764770508,548.9343826293946,-0.041400305926799774,16000,15994
287,278.74444580078125,269.71918258666994,548.4636283874512,-0.04094231501221657,16000,15994
288,279.1750183105469,268.8561347961426,548.0311531066895,-0.04043848067522049,16000,15995
289,279.6230163574219,268.006937789917,547.6299541473388,-0.03994370251893997,16000,15995
290,280.07452392578125,267.1728065490723,547.2473304748535,-0.03937360644340515,16000,15995
291,280.5003356933594,266.35549812316896,546.8558338165283,-0.03875289112329483,16000,15995
292,280.91583251953125,265.5563022613526,546.4721347808838,-0.038109853863716125,16000,15995
293,281.3204040527344,264.77490119934083,546.0953052520751,-0.03747643157839775,16000,15997
294,281.70172119140625,264.0100425720215,545.7117637634278,-0.03688708320260048,16000,15997
295,281.99932861328125,263.2611656188965,545.2604942321777,-0.0363040529191494,16000,15997
296,282.2412414550781,262.52791519165044,544.7691566467286,-0.035749830305576324,16000,15997
297,282.3934326171875,261.80946884155276,544.2029014587403,-0.03518889471888542,16000,15997
298,282.44781494140625,261.10717239379886,543.5549873352052,-0.03463013470172882,16000,15997
299,282.3824768066406,260.42001647949223,542.8024932861329,-0.0340939499437809,16000,15997
