frame,kinetic_energy,potential_energy,total_energy,mean_vz,n_total,n_below_cyl
184,275.158203125,6923.426049804688,7198.584252929688,0.7124243378639221,16000,0
185,276.21331787109375,6943.895751953126,7220.10906982422,0.6830243468284607,16000,0
186,292.9892883300781,6963.501733398438,7256.491021728516,0.6536243557929993,16000,0
187,300.8553161621094,6982.242797851563,7283.098114013673,0.6242243051528931,16000,0
188,277.84869384765625,7000.119543457032,7277.968237304688,0.5948243141174316,16000,0
189,227.2588653564453,7017.131372070313,7244.390237426758,0.5654243230819702,16000,0
190,176.13473510742188,7033.280078125001,7209.414813232423,0.5360243916511536,16000,0
191,149.70806884765625,7048.563269042969,7198.271337890626,0.5066244006156921,16000,0
192,159.5959014892578,7062.983337402345,7222.5792388916025,0.4772244989871979,16000,0
193,188.5305633544922,7076.537890625001,7265.068453979493,0.44782450795173645,16000,0
194,199.47113037109375,7089.228723144532,7288.699853515625,0.418424516916275,16000,0
195,168.85585021972656,7101.054638671875,7269.910488891602,0.3890244960784912,16000,0
196,109.99479675292969,7112.0168334960945,7222.011630249024,0.3596245050430298,16000,0
197,66.92665100097656,7122.114111328126,7189.040762329102,0.3302246332168579,16000,0
198,69.04689025878906,7131.348266601563,7200.3951568603525,0.30082470178604126,16000,0
199,105.43656921386719,7139.716906738282,7245.153475952149,0.2714247405529022,16000,0
200,136.95809936523438,7147.221228027344,7284.179327392579,0.2420247495174408,16000,0
201,125.95042419433594,7153.86123046875,7279.811654663086,0.21262478828430176,16000,0
202,78.10283660888672,7159.6369140625,7237.739750671387,0.18322479724884033,16000,0
203,33.748619079589844,7164.548876953126,7198.297496032716,0.1538248360157013,16000,0
204,24.306913375854492,7168.595324707032,7192.9022380828865,0.12442485243082047,16000,0
205,52.53700256347656,7171.778051757813,7224.31505432129,0.09502485394477844,16000,0
206,88.33970642089844,7174.096459960938,7262.436166381836,0.06562487781047821,16000,0
207,99.15495300292969,7175.549951171875,7274.704904174805,0.03622489050030708,16000,0
208,79.41690826416016,7176.14031982422,7255.55722808838,0.006824894808232784,16000,0
209,45.210506439208984,7175.865771484376,7221.076277923585,-0.022575099021196365,16000,0
210,23.477420806884766,7174.725708007813,7198.203128814698,-0.05197509005665779,16000,0
211,31.029870986938477,7172.722521972657,7203.752392959595,-0.08137508481740952,16000,0
212,61.479644775390625,7169.855017089844,7231.334661865235,-0.11077509820461273,16000,0
213,95.53488159179688,7166.123193359375,7261.658074951172,-0.14017511904239655,16000,0
214,107.77851867675781,7161.525854492188,7269.304373168946,-0.16957515478134155,16000,0
215,89.0093002319336,7156.065393066407,7245.07469329834,-0.19897517561912537,16000,0
216,59.26282501220703,7149.739416503907,7209.002241516114,-0.2283751666545868,16000,0
217,47.13511657714844,7142.550317382813,7189.685433959961,-0.2577751874923706,16000,0
218,70.88673400878906,7134.496899414063,7205.383633422852,-0.2871752083301544,16000,0
219,119.55176544189453,7125.577966308594,7245.129731750489,-0.31657519936561584,16000,0
220,156.5504913330078,7115.7953125,7272.345803833008,-0.34597525000572205,16000,0
221,156.44793701171875,7105.14833984375,7261.596276855469,-0.37537533044815063,16000,0
222,127.85182189941406,7093.637048339844,7221.488870239258,-0.40477538108825684,16000,0
223,107.3853759765625,7081.260839843751,7188.646215820313,-0.43417540192604065,16000,0
224,124.52223205566406,7068.021508789063,7192.543740844727,-0.4635755121707916,16000,0
225,173.08226013183594,7053.916064453126,7226.998324584962,-0.49297553300857544,16000,0
226,221.832763671875,7038.948095703126,7260.780859375001,-0.5223755836486816,16000,0
227,240.8604278564453,7023.113415527344,7263.973843383789,-0.5517756938934326,16000,0
228,229.17173767089844,7006.416809082032,7235.588546752931,-0.5811758041381836,16000,0
229,214.241943359375,6988.8546875,7203.096630859375,-0.6105758547782898,16000,0
230,220.96188354492188,6970.428247070313,7191.390130615235,-0.6399760246276855,16000,0
231,256.73211669921875,6951.137487792969,7207.869604492188,-0.669376015663147,16000,0
232,307.02752685546875,6930.9824096679695,7238.009936523438,-0.6987761855125427,16000,0
233,345.75372314453125,6909.963012695313,7255.716735839845,-0.7281764149665833,16000,0
234,361.20208740234375,6888.078698730469,7249.280786132813,-0.7575765252113342,16000,0
235,358.9131774902344,6865.331262207032,7224.244439697266,-0.7869768142700195,16000,0
236,356.4889831542969,6841.718908691407,7198.207891845704,-0.8163770437240601,16000,0
237,375.17242431640625,6817.242236328126,7192.414660644532,-0.8457770943641663,16000,0
238,420.50390625,6791.900646972656,7212.404553222656,-0.875177264213562,16000,0
239,477.404541015625,6765.694738769532,7243.099279785157,-0.9045774936676025,16000,0
240,519.3565673828125,6738.624511718751,7257.981079101563,-0.9339778423309326,16000,0
241,531.094970703125,6710.689965820313,7241.784936523438,-0.9633781909942627,16000,0
242,526.2761840820312,6681.891699218751,7208.167883300782,-0.9927780628204346,16000,0
243,533.4306030273438,6652.228515625001,7185.659118652345,-1.022162914276123,16000,0
244,572.8118286132812,6621.70400390625,7194.515832519532,-1.0514631271362305,16000,0
245,637.4863891601562,6590.319958496094,7227.80634765625,-1.080527901649475,16000,0
246,695.469970703125,6558.087744140626,7253.557714843751,-1.1091322898864746,16000,0
247,722.73681640625,6525.027697753907,7247.764514160157,-1.1369000673294067,16000,0
248,723.0206298828125,6491.176306152344,7214.196936035157,-1.1628693342208862,16000,0
249,719.1644897460938,6456.622692871094,7175.787182617188,-1.1845393180847168,16000,0
250,727.9147338867188,6421.573815917969,7149.488549804688,-1.1961690187454224,16000,0
251,735.4556274414062,6386.477685546875,7121.933312988282,-1.1878957748413086,16000,0
252,709.8851318359375,6352.110693359376,7061.995825195313,-1.147928237915039,16000,0
253,640.38427734375,6319.546508789063,6959.930786132813,-1.0686131715774536,16000,0
254,558.3053588867188,6289.944934082032,6848.250292968751,-0.9510284662246704,16000,0
255,513.9788818359375,6264.297094726563,6778.275976562501,-0.8047624826431274,16000,0
256,528.2828369140625,6243.216088867188,6771.49892578125,-0.6442726850509644,16000,0
257,578.8088989257812,6226.884948730469,6805.69384765625,-0.4837188720703125,16000,0
258,623.501708984375,6215.129614257813,6838.631323242188,-0.3331928551197052,16000,0
259,629.2504272460938,6207.588208007813,6836.838635253906,-0.1954917013645172,16000,0
260,591.5069580078125,6203.953881835938,6795.46083984375,-0.06522421538829803,16000,0
261,527.7306518554688,6204.1644287109375,6731.895080566406,0.06755175441503525,16000,0
262,463.31103515625,6208.450732421876,6671.761767578126,0.21192504465579987,16000,0
263,421.7535400390625,6217.203381347656,6638.956921386719,0.3694172501564026,16000,0
264,418.3525085449219,6230.678381347657,6649.030889892579,0.5306181907653809,16000,0
265,459.71990966796875,6248.745336914063,6708.465246582032,0.680066704750061,16000,0
266,532.1126708984375,6270.7744018554695,6802.887072753907,0.8004394769668579,16000,0
267,599.7420654296875,6295.703869628906,6895.445935058594,0.8803419470787048,16000,0
268,635.6245727539062,6322.293188476563,6957.917761230469,0.9182025194168091,16000,0
269,641.36083984375,6349.426818847657,6990.787658691407,0.9227616786956787,16000,0
270,634.4937744140625,6376.340930175782,7010.8347045898445,0.9074140787124634,16000,0
271,625.592529296875,6402.63955078125,7028.232080078125,0.8832346200942993,16000,0
272,610.5416870117188,6428.181518554688,7038.723205566407,0.8568736910820007,16000,0
273,584.3203735351562,6452.943505859375,7037.263879394532,0.830237865447998,16000,0
274,551.9719848632812,6476.923120117188,7028.895104980469,0.803724467754364,16000,0
275,521.6188354492188,6500.125146484375,7021.743981933594,0.7773391008377075,16000,0
276,497.16253662109375,6522.552575683594,7019.715112304688,0.7509324550628662,16000,0
277,475.8329772949219,6544.200622558595,7020.0335998535165,0.7243297696113586,16000,0
278,454.66876220703125,6565.062109375001,7019.730871582032,0.69743412733078,16000,0
279,434.9560546875,6585.127465820313,7020.083520507813,0.6702462434768677,16000,0
280,416.2955627441406,6604.389514160157,7020.685076904298,0.6428146958351135,16000,0
281,397.8186340332031,6622.8422729492195,7020.660906982423,0.615203857421875,16000,0
282,380.52301025390625,6640.482153320313,7021.005163574219,0.5875310301780701,16000,0
283,364.91473388671875,6657.309155273438,7022.223889160156,0.5599743723869324,16000,0
284,351.3606872558594,6673.330456542969,7024.691143798828,0.532710075378418,16000,0
285,337.66119384765625,6688.55682373047,7026.218017578126,0.5058390498161316,16000,0
286,320.1971740722656,6702.999023437501,7023.1961975097665,0.47935935854911804,16000,0
287,298.73480224609375,6716.66961669922,7015.404418945313,0.45328569412231445,16000,0
288,276.6512451171875,6729.581762695313,7006.233007812501,0.4277532398700714,16000,0
289,260.8578796386719,6741.755200195313,7002.613079833985,0.403007835149765,16000,0
290,255.33328247070312,6753.217443847657,7008.55072631836,0.3792620897293091,16000,0
291,254.52633666992188,6763.997802734376,7018.524139404298,0.3565180003643036,16000,0
292,249.46627807617188,6774.122595214844,7023.588873291016,0.3345048725605011,16000,0
293,234.8973388671875,6783.605578613282,7018.5029174804695,0.31283628940582275,16000,0
294,214.12640380859375,6792.455126953126,7006.5815307617195,0.2913624048233032,16000,0
295,196.41476440429688,6800.679614257813,6997.09437866211,0.27039891481399536,16000,0
296,185.97201538085938,6808.305957031251,6994.27797241211,0.2505483329296112,16000,0
297,180.1018524169922,6815.374230957032,6995.476083374024,0.23241110146045685,16000,0
298,173.5950469970703,6821.941259765626,6995.536306762696,0.21641980111598969,16000,0
299,163.52239990234375,6828.080615234376,6991.6030151367195,0.20293572545051575,16000,0
